source,target,weight
Michelle Yeoh,Maria Bello,1
Michelle Yeoh,Emilia Clarke,1
Michelle Yeoh,Sandra Oh,1
Michelle Yeoh,Kate Mara,1
Michelle Yeoh,Annabelle Wallis,1
Michelle Yeoh,Anya Taylor-Joy,1
Michelle Yeoh,Stephanie Hsu,1
Michelle Yeoh,Awkwafina,2
Jane Alexander,Rachel Weisz,1
Jane Alexander,Kathy Bates,1
Jane Alexander,Carla Gugino,1
Jane Alexander,Naomi Watts,2
Jane Alexander,Bryce Dallas Howard,1
Jane Alexander,Radha Mitchell,1
Jane Alexander,Jean Smart,1
Jane Alexander,Zooey Deschanel,1
Jane Alexander,Shannon Cochran,1
Jane Alexander,Meagan Good,1
Jane Alexander,Moon Bloodgood,1
Jane Alexander,Kathy Najimy,1
Jane Alexander,Alexa Davalos,1
Jane Alexander,Daveigh Chase,1
Jane Alexander,Clea DuVall,1
Jane Alexander,Edie Falco,1
Jane Alexander,CCH Pounder,1
Jane Alexander,Rachael Bella,1
Jane Alexander,Barbara Hershey,1
Jane Alexander,Selma Blair,1
Suzy Amis,Heather Graham,1
Suzy Amis,Alfre Woodard,1
Suzy Amis,Melissa Leo,1
Christina Applegate,Mila Kunis,1
Christina Applegate,Kathryn Hahn,2
Christina Applegate,Nina Dobrev,1
Christina Applegate,Maya Rudolph,1
Christina Applegate,Jean Smart,1
Christina Applegate,Kristen Bell,1
Christina Applegate,Anna Faris,2
Christina Applegate,Zoe Saldaña,1
Christina Applegate,Jenny Slate,1
Christina Applegate,Emma Stone,1
Christina Applegate,Lisa Kudrow,1
Christina Applegate,Melissa McCarthy,1
Christina Applegate,Jennifer Morrison,1
Christina Applegate,Amy Poehler,2
Christina Applegate,Oona Laurence,1
Christina Applegate,Leslie Mann,1
Christina Applegate,Meagan Good,1
Christina Applegate,Jane Lynch,1
Christina Applegate,Catherine O'Hara,1
Christina Applegate,Jenna Fischer,1
Christina Applegate,Kate Bosworth,1
Christina Applegate,Nicola Peltz Beckham,1
Christina Applegate,Tara Reid,1
Christina Applegate,Linda Cardellini,1
Diane Baker,Frances Fisher,1
Diane Baker,Elisabeth Moss,1
Diane Baker,Kasi Lemmons,1
Diane Baker,Aloma Wright,1
Diane Baker,Caroline Goodall,1
Diane Baker,Brooke Smith,1
Diane Baker,Mary Steenburgen,1
Diane Baker,Leslie Mann,1
Diane Baker,Leslie Bibb,1
Kathy Bates,Rachel Weisz,2
Kathy Bates,Allison Janney,1
Kathy Bates,Dakota Fanning,1
Kathy Bates,Carla Gugino,1
Kathy Bates,Lisa Banes,1
Kathy Bates,Gloria Stuart,1
Kathy Bates,Emma Roberts,1
Kathy Bates,Cailee Spaeny,1
Kathy Bates,Brittany Murphy,1
Kathy Bates,Mena Suvari,1
Kathy Bates,Lily Rabe,2
Kathy Bates,Frances Fisher,1
Kathy Bates,Kim Dickens,2
Kathy Bates,Lisa Kudrow,1
Kathy Bates,Melissa McCarthy,2
Kathy Bates,Octavia Spencer,1
Kathy Bates,Felicity Jones,2
Kathy Bates,Jessica Biel,1
Kathy Bates,Taraji P. Henson,1
Kathy Bates,Rosemarie DeWitt,1
Kathy Bates,Kate Hudson,1
Kathy Bates,Hilary Swank,1
Kathy Bates,Frances Sternhagen,1
Kathy Bates,Anne Hathaway,1
Kathy Bates,Rachel McAdams,2
Kathy Bates,Abby Ryder Fortson,1
Kathy Bates,Debra Monk,1
Kathy Bates,Kristen Schaal,1
Kathy Bates,Rosario Dawson,1
Kathy Bates,Nina Arianda,1
Kathy Bates,Christina Hendricks,1
Kathy Bates,Alfre Woodard,2
Kathy Bates,Kristen Bell,1
Kathy Bates,Anna Faris,1
Kathy Bates,Miranda Richardson,1
Kathy Bates,Zooey Deschanel,1
Kathy Bates,Hope Davis,1
Kathy Bates,Lily Collins,1
Kathy Bates,Katheryn Winnick,1
Kathy Bates,Jessica Alba,1
Kathy Bates,Maura Tierney,1
Kathy Bates,Elizabeth Banks,1
Kathy Bates,Toni Collette,1
Kathy Bates,Ali Larter,1
Kathy Bates,Susanna Thompson,1
Kathy Bates,Maggie Smith,1
Kathy Bates,Sarah Hyland,1
Kathy Bates,Sarah Paulson,1
Kathy Bates,Laura Linney,1
Kathy Bates,Julia Stiles,1
Kathy Bates,Thandiwe Newton,1
Kathy Bates,Sandra Oh,1
Kathy Bates,Jessica Lange,4
Kathy Bates,Lady Gaga,1
Kathy Bates,Joey King,1
Kathy Bates,Eva Mendes,1
Kathy Bates,Adriane Lenox,1
Kathy Bates,Frances Conroy,1
